index,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrit,NumGE1500,PctGE1500,year
2024,S,Stellar Secondary Charter High,Redding Elementary,Shasta,19,5,,,,,,1516
2025,D,,Shasta Union High,Shasta,1254,335,546,544,527,213,63.58,1516
2026,S,University Preparatory,Shasta Union High,Shasta,104,69,592,571,560,55,79.71,1516
2027,S,Foothill High,Shasta Union High,Shasta,293,94,525,537,509,53,56.38,1516
2028,S,Shasta Charter Academy,Shasta Union High,Shasta,75,7,,,,,,1516
2029,S,North State Independence High,Shasta Union High,Shasta,65,0,,,,,,1516
2030,S,Enterprise High,Shasta Union High,Shasta,270,60,517,523,495,31,51.67,1516
2031,S,Shasta High,Shasta Union High,Shasta,322,105,551,549,539,71,67.62,1516
2032,D,,Gateway Unified,Shasta,259,25,511,468,486,10,40,1516
2033,S,Academy of Personalized Learning,Gateway Unified,Shasta,60,1,,,,,,1516
2034,S,Gateway Educational Options,Gateway Unified,Shasta,17,0,,,,,,1516
2035,S,Central Valley High,Gateway Unified,Shasta,152,24,516,468,488,10,41.67,1516
2036,C,,,Sierra,34,13,,,,,,1516
2037,D,,Sierra-Plumas Joint Unified,Sierra,34,13,,,,,,1516
2038,S,Loyalton High,Sierra-Plumas Joint Unified,Sierra,24,13,,,,,,1516
2039,C,,,Siskiyou,441,150,507,506,477,69,46,1516
2040,D,,Siskiyou County Office of Education,Siskiyou,41,7,,,,,,1516
2041,S,Golden Eagle Charter,Siskiyou County Office of Education,Siskiyou,29,7,,,,,,1516
2042,D,,Dunsmuir Joint Union High,Siskiyou,21,4,,,,,,1516
2043,S,Dunsmuir High,Dunsmuir Joint Union High,Siskiyou,21,4,,,,,,1516
2044,D,,Siskiyou Union High,Siskiyou,147,42,525,505,494,21,50,1516
2045,S,Happy Camp High,Siskiyou Union High,Siskiyou,14,8,,,,,,1516
2046,S,Mt. Shasta High,Siskiyou Union High,Siskiyou,80,27,547,514,513,17,62.96,1516
2047,S,Weed High,Siskiyou Union High,Siskiyou,38,7,,,,,,1516
2048,D,,Yreka Union High,Siskiyou,163,72,499,507,467,31,43.06,1516
2049,S,Yreka High,Yreka Union High,Siskiyou,153,72,499,507,467,31,43.06,1516
2050,D,,Butte Valley Unified,Siskiyou,23,3,,,,,,1516
2051,S,Butte Valley High,Butte Valley Unified,Siskiyou,23,3,,,,,,1516
2052,D,,Scott Valley Unified,Siskiyou,46,22,473,490,452,8,36.36,1516
2053,S,Etna Union High,Scott Valley Unified,Siskiyou,44,22,473,490,452,8,36.36,1516
2054,C,,,Solano,4799,1818,487,496,477,809,44.5,1516
2055,D,,Solano County Office of Education,Solano,65,0,,,,,,1516
2056,D,,Benicia Unified,Solano,429,174,541,563,530,121,69.54,1516
2057,S,Benicia High,Benicia Unified,Solano,379,174,541,563,530,121,69.54,1516
2058,D,,Dixon Unified,Solano,282,116,473,504,466,49,42.24,1516
2059,S,Dixon High,Dixon Unified,Solano,230,116,473,504,466,49,42.24,1516
2060,D,,Fairfield-Suisun Unified,Solano,1594,566,480,494,475,238,42.05,1516
2061,S,Angelo Rodriguez High,Fairfield-Suisun Unified,Solano,463,233,483,487,479,93,39.91,1516
2062,S,Armijo High,Fairfield-Suisun Unified,Solano,556,236,493,522,488,122,51.69,1516
2063,S,Fairfield High,Fairfield-Suisun Unified,Solano,267,97,443,443,432,23,23.71,1516
2064,D,,Travis Unified,Solano,422,209,495,490,478,86,41.15,1516
2065,S,Vanden High,Travis Unified,Solano,382,209,495,490,478,86,41.15,1516
2066,D,,Vacaville Unified,Solano,970,414,502,509,491,225,54.35,1516
2067,S,Will C. Wood High,Vacaville Unified,Solano,365,138,495,509,473,69,50,1516
2068,S,Elise P. Buckingham Charter Magnet High,Vacaville Unified,Solano,110,59,519,502,509,36,61.02,1516
2069,S,Vacaville High,Vacaville Unified,Solano,446,217,502,512,497,120,55.3,1516
2070,D,,Vallejo City Unified,Solano,1037,339,451,450,437,90,26.55,1516
2071,S,Jesse M. Bethel High,Vallejo City Unified,Solano,419,182,462,464,447,58,31.87,1516
2072,S,MIT Academy,Vallejo City Unified,Solano,68,0,,,,,,1516
2073,S,Vallejo High,Vallejo City Unified,Solano,381,103,435,428,419,22,21.36,1516
2074,S,Mare Island Technology Academy,Vallejo City Unified,Solano,0,54,446,444,436,10,18.52,1516
2075,C,,,Sonoma,5316,1909,517,524,509,1084,56.78,1516
2076,D,,Sonoma County Office of Education,Sonoma,83,0,,,,,,1516
2077,D,,West Sonoma County Union High,Sonoma,514,210,552,557,542,152,72.38,1516
2078,S,Analy High,West Sonoma County Union High,Sonoma,324,157,558,563,553,115,73.25,1516
2079,S,El Molino High,West Sonoma County Union High,Sonoma,140,53,532,537,508,37,69.81,1516
2080,D,,Cloverdale Unified,Sonoma,107,30,475,484,478,14,46.67,1516
2081,S,Cloverdale High,Cloverdale Unified,Sonoma,92,30,475,484,478,14,46.67,1516
2082,D,,Geyserville Unified,Sonoma,22,0,,,,,,1516
2083,S,Geyserville New Tech Academy,Geyserville Unified,Sonoma,18,0,,,,,,1516
2084,D,,Harmony Union Elementary,Sonoma,53,9,,,,,,1516
2085,S,Pathways Charter,Harmony Union Elementary,Sonoma,53,9,,,,,,1516
2086,D,,Liberty Elementary,Sonoma,65,4,,,,,,1516
2087,S,California Virtual Academy @ Sonoma,Liberty Elementary,Sonoma,65,4,,,,,,1516
2088,D,,Oak Grove Union Elementary,Sonoma,35,0,,,,,,1516
2089,S,Pivot Online Charter - North Bay,Oak Grove Union Elementary,Sonoma,35,0,,,,,,1516
2090,D,,Petaluma Joint Union High,Sonoma,851,387,511,523,505,217,56.07,1516
2091,S,Gateway to College Academy,Petaluma Joint Union High,Sonoma,43,0,,,,,,1516
2092,S,Casa Grande High,Petaluma Joint Union High,Sonoma,395,217,505,515,500,117,53.92,1516
2093,S,Valley Oaks High (Alternative),Petaluma Joint Union High,Sonoma,19,2,,,,,,1516
2094,S,Petaluma High,Petaluma Joint Union High,Sonoma,306,168,521,533,514,100,59.52,1516
2095,D,,Piner-Olivet Union Elementary,Sonoma,15,0,,,,,,1516
2096,S,Northwest Prep Charter,Piner-Olivet Union Elementary,Sonoma,15,0,,,,,,1516
2097,D,,Roseland,Sonoma,108,94,416,408,424,8,8.51,1516
2098,S,Roseland Charter,Roseland,Sonoma,108,94,416,408,424,8,8.51,1516
2099,D,,Santa Rosa High,Sonoma,2041,642,535,550,525,425,66.2,1516
2100,S,Abraxis Charter,Santa Rosa High,Sonoma,16,0,,,,,,1516
2101,S,Elsie Allen High,Santa Rosa High,Sonoma,211,55,450,453,448,15,27.27,1516
2102,S,Maria Carrillo High,Santa Rosa High,Sonoma,406,209,572,593,560,173,82.78,1516
2103,S,Montgomery High,Santa Rosa High,Sonoma,399,147,528,559,524,94,63.95,1516
2104,S,Piner High,Santa Rosa High,Sonoma,221,72,483,495,463,26,36.11,1516
2105,S,Ridgway High (Continuation),Santa Rosa High,Sonoma,208,1,,,,,,1516
2106,S,Santa Rosa High,Santa Rosa High,Sonoma,457,158,546,546,538,117,74.05,1516
2107,D,,Sonoma Valley Unified,Sonoma,289,118,487,494,486,54,45.76,1516
2108,S,Sonoma Valley High,Sonoma Valley Unified,Sonoma,271,118,487,494,486,54,45.76,1516
2109,D,,Twin Hills Union Elementary,Sonoma,19,6,,,,,,1516
2110,S,Orchard View,Twin Hills Union Elementary,Sonoma,19,6,,,,,,1516
2111,D,,Cotati-Rohnert Park Unified,Sonoma,485,151,509,519,500,75,49.67,1516
2112,S,Credo High,Cotati-Rohnert Park Unified,Sonoma,26,0,,,,,,1516
2113,S,Academy of Arts and Sciences: Sonoma,Cotati-Rohnert Park Unified,Sonoma,19,1,,,,,,1516
2114,S,Technology High,Cotati-Rohnert Park Unified,Sonoma,70,45,563,591,555,38,84.44,1516
2115,S,Rancho Cotate High,Cotati-Rohnert Park Unified,Sonoma,332,105,486,489,477,37,35.24,1516
2116,D,,Windsor Unified,Sonoma,473,194,522,502,503,102,52.58,1516
2117,S,Windsor High,Windsor Unified,Sonoma,421,194,522,502,503,102,52.58,1516
2118,D,,Healdsburg Unified,Sonoma,151,64,497,496,488,28,43.75,1516
2119,S,Healdsburg High,Healdsburg Unified,Sonoma,143,64,497,496,488,28,43.75,1516
2120,C,,,Stanislaus,8403,2789,477,477,464,1007,36.11,1516
2121,D,,Stanislaus County Office of Education,Stanislaus,633,16,533,502,470,6,37.5,1516
2122,S,Stanislaus Alternative Charter,Stanislaus County Office of Education,Stanislaus,378,0,,,,,,1516
2123,S,Valley Charter High,Stanislaus County Office of Education,Stanislaus,36,16,533,502,470,6,37.5,1516
2124,D,,Ceres Unified,Stanislaus,1004,385,446,442,436,85,22.08,1516
2125,S,Whitmore Charter High,Ceres Unified,Stanislaus,17,5,,,,,,1516
2126,S,Central Valley High,Ceres Unified,Stanislaus,428,216,436,428,426,36,16.67,1516
2127,S,Endeavor Alternative,Ceres Unified,Stanislaus,83,0,,,,,,1516
2128,S,Ceres High,Ceres Unified,Stanislaus,381,164,455,457,446,46,28.05,1516
2129,D,,Denair Unified,Stanislaus,159,29,502,486,492,11,37.93,1516
2130,S,Denair Charter Academy,Denair Unified,Stanislaus,91,0,,,,,,1516
2131,S,Denair High,Denair Unified,Stanislaus,67,29,502,486,492,11,37.93,1516
2132,D,,Hart-Ransom Union Elementary,Stanislaus,9,6,,,,,,1516
2133,S,Hart-Ransom Academic Charter,Hart-Ransom Union Elementary,Stanislaus,9,6,,,,,,1516
2134,D,,Keyes Union,Stanislaus,21,3,,,,,,1516
2135,S,Keyes to Learning Charter,Keyes Union,Stanislaus,21,3,,,,,,1516
2136,D,,Modesto City High,Stanislaus,3590,1233,485,486,471,497,40.31,1516
2137,S,James C. Enochs High,Modesto City High,Stanislaus,601,262,503,512,491,128,48.85,1516
2138,S,Aspire Vanguard College Preparatory Academy,Modesto City High,Stanislaus,23,16,463,464,451,3,18.75,1516
2139,S,Joseph A. Gregori High,Modesto City High,Stanislaus,516,215,484,479,467,82,38.14,1516
2140,S,Fred C. Beyer High,Modesto City High,Stanislaus,423,120,506,502,485,58,48.33,1516
2141,S,Peter Johansen High,Modesto City High,Stanislaus,378,106,458,453,443,32,30.19,1516
2142,S,Grace M. Davis High,Modesto City High,Stanislaus,344,94,442,430,423,18,19.15,1516
2143,S,Thomas Downey High,Modesto City High,Stanislaus,417,151,477,490,458,58,38.41,1516
2144,S,Modesto High,Modesto City High,Stanislaus,563,269,491,491,486,118,43.87,1516
2145,D,,Patterson Joint Unified,Stanislaus,484,184,439,440,434,41,22.28,1516
2146,S,Open Valley Independent Study,Patterson Joint Unified,Stanislaus,22,0,,,,,,1516
2147,S,Patterson High,Patterson Joint Unified,Stanislaus,366,184,439,440,434,41,22.28,1516
2148,D,,Newman-Crows Landing Unified,Stanislaus,205,71,439,430,429,13,18.31,1516
2149,S,Orestimba High,Newman-Crows Landing Unified,Stanislaus,182,71,439,430,429,13,18.31,1516
2150,D,,Hughson Unified,Stanislaus,168,74,495,494,487,34,45.95,1516
2151,S,Hughson High,Hughson Unified,Stanislaus,157,74,495,494,487,34,45.95,1516
2152,D,,Riverbank Unified,Stanislaus,204,81,435,454,432,17,20.99,1516
2153,S,Riverbank High,Riverbank Unified,Stanislaus,164,81,435,454,432,17,20.99,1516
2154,D,,Oakdale Joint Unified,Stanislaus,458,188,498,500,479,79,42.02,1516
2155,S,Oakdale Charter,Oakdale Joint Unified,Stanislaus,16,2,,,,,,1516
2156,S,Oakdale High,Oakdale Joint Unified,Stanislaus,381,186,498,502,480,79,42.47,1516
2157,D,,Waterford Unified,Stanislaus,332,81,497,494,474,33,40.74,1516
2158,S,Waterford High,Waterford Unified,Stanislaus,139,45,458,453,435,11,24.44,1516
2159,S,Connecting Waters Charter,Waterford Unified,Stanislaus,173,36,546,546,524,22,61.11,1516
2160,D,,Turlock Unified,Stanislaus,1136,438,491,492,480,184,42.01,1516
2161,S,eCademy Charter at Crane,Turlock Unified,Stanislaus,33,0,,,,,,1516
2162,S,Fusion Charter,Turlock Unified,Stanislaus,27,0,,,,,,1516
2163,S,John H. Pitman High,Turlock Unified,Stanislaus,484,234,488,489,482,97,41.45,1516
2164,S,Turlock High,Turlock Unified,Stanislaus,471,204,493,497,477,87,42.65,1516
2165,C,,,Sutter,1575,478,485,496,475,206,43.1,1516
2166,D,,Sutter County Office of Education,Sutter,109,0,,,,,,1516
2167,D,,East Nicolaus Joint Union High,Sutter,64,26,497,506,475,13,50,1516
2168,S,East Nicolaus High,East Nicolaus Joint Union High,Sutter,64,26,497,506,475,13,50,1516
2169,D,,Live Oak Unified,Sutter,127,55,464,467,458,18,32.73,1516
2170,S,Live Oak High,Live Oak Unified,Sutter,108,55,464,467,458,18,32.73,1516
2171,D,,Marcum-Illinois Union Elementary,Sutter,106,20,533,490,501,12,60,1516
2172,S,South Sutter Charter,Marcum-Illinois Union Elementary,Sutter,106,20,533,490,501,12,60,1516
2173,D,,Meridian Elementary,Sutter,80,0,,,,,,1516
2174,S,California Virtual Academy @ Sutter,Meridian Elementary,Sutter,75,0,,,,,,1516
2175,D,,Sutter Union High,Sutter,147,63,487,503,481,28,44.44,1516
2176,S,Sutter High,Sutter Union High,Sutter,138,63,487,503,481,28,44.44,1516
2177,D,,Yuba City Unified,Sutter,940,314,484,499,474,135,42.99,1516
2178,S,River Valley High,Yuba City Unified,Sutter,398,169,491,507,483,79,46.75,1516
2179,S,Albert Powell Continuation,Yuba City Unified,Sutter,94,1,,,,,,1516
2180,S,Yuba City Independence Academy,Yuba City Unified,Sutter,44,0,,,,,,1516
2181,S,Yuba City Charter,Yuba City Unified,Sutter,22,0,,,,,,1516
2182,S,Yuba City High,Yuba City Unified,Sutter,380,144,475,491,465,56,38.89,1516
2183,C,,,Tehama,672,143,487,504,465,59,41.26,1516
2184,D,,Tehama County Department of Education,Tehama,26,0,,,,,,1516
2185,S,Tehama eLearning Academy,Tehama County Department of Education,Tehama,23,0,,,,,,1516
2186,D,,Corning Union High,Tehama,221,55,468,486,450,17,30.91,1516
2187,S,Corning High,Corning Union High,Tehama,189,55,468,486,450,17,30.91,1516
2188,D,,Los Molinos Unified,Tehama,39,9,,,,,,1516
2189,S,Los Molinos High,Los Molinos Unified,Tehama,39,9,,,,,,1516
2190,D,,Red Bluff Joint Union High,Tehama,386,79,509,530,486,42,53.16,1516
2191,S,Red Bluff High,Red Bluff Joint Union High,Tehama,331,79,509,530,486,42,53.16,1516
2192,C,,,Trinity,107,31,506,504,474,16,51.61,1516
2193,D,,Mountain Valley Unified,Trinity,25,10,,,,,,1516
2194,S,Hayfork High,Mountain Valley Unified,Trinity,22,10,,,,,,1516
2195,D,,Trinity Alps Unified,Trinity,75,21,514,507,481,13,61.9,1516
2196,S,Trinity High,Trinity Alps Unified,Trinity,73,21,514,507,481,13,61.9,1516
2197,C,,,Tulare,7176,2294,450,452,442,614,26.77,1516
2198,D,,Tulare County Office of Education,Tulare,266,36,508,452,493,16,44.44,1516
2199,S,University Preparatory High,Tulare County Office of Education,Tulare,58,36,508,452,493,16,44.44,1516
2200,S,La Sierra High,Tulare County Office of Education,Tulare,38,0,,,,,,1516
2201,D,,Alpaugh Unified,Tulare,66,12,,,,,,1516
2202,S,Central California Connections Academy,Alpaugh Unified,Tulare,49,4,,,,,,1516
2203,S,Alpaugh Junior-Senior High,Alpaugh Unified,Tulare,15,8,,,,,,1516
2204,D,,Burton Elementary,Tulare,88,24,462,419,445,5,20.83,1516
2205,S,Summit Charter Academy,Burton Elementary,Tulare,49,23,463,419,448,5,21.74,1516
2206,S,Burton Horizon Academy,Burton Elementary,Tulare,39,1,,,,,,1516
2207,D,,Cutler-Orosi Joint Unified,Tulare,266,108,423,423,417,20,18.52,1516
2208,S,Esperanza High,Cutler-Orosi Joint Unified,Tulare,16,0,,,,,,1516
2209,S,Orosi High,Cutler-Orosi Joint Unified,Tulare,218,108,423,423,417,20,18.52,1516
2210,D,,Lindsay Unified,Tulare,305,95,410,391,407,9,9.47,1516
2211,S,Loma Vista Charter,Lindsay Unified,Tulare,18,0,,,,,,1516
2212,S,Lindsay Senior High,Lindsay Unified,Tulare,261,95,410,391,407,9,9.47,1516
2213,D,,Stone Corral Elementary,Tulare,272,2,,,,,,1516
2214,S,Crescent Valley Public Charter,Stone Corral Elementary,Tulare,272,2,,,,,,1516
2215,D,,Tulare Joint Union High,Tulare,1209,453,449,461,437,128,28.26,1516
2216,S,Mission Oak High,Tulare Joint Union High,Tulare,331,140,448,460,436,42,30,1516
2217,S,Sierra Vista Charter High,Tulare Joint Union High,Tulare,72,0,,,,,,1516
2218,S,Tulare Technical Preparatory High,Tulare Joint Union High,Tulare,32,1,,,,,,1516
2219,S,Tulare Union High,Tulare Joint Union High,Tulare,377,163,449,460,436,43,26.38,1516
2220,S,Tulare Western High,Tulare Joint Union High,Tulare,391,149,451,463,439,43,28.86,1516
2221,D,,Visalia Unified,Tulare,2006,638,476,476,469,230,36.05,1516
2222,S,Visalia Charter Independent Study,Visalia Unified,Tulare,202,4,,,,,,1516
2223,S,Visalia Technical Early College,Visalia Unified,Tulare,55,1,,,,,,1516
2224,S,Golden West High,Visalia Unified,Tulare,374,123,476,475,457,41,33.33,1516
2225,S,El Diamante High,Visalia Unified,Tulare,418,181,477,471,475,61,33.7,1516
2226,S,Mt. Whitney High,Visalia Unified,Tulare,316,122,467,470,460,44,36.07,1516
2227,S,Redwood High,Visalia Unified,Tulare,463,207,481,485,475,82,39.61,1516
2228,D,,Farmersville Unified,Tulare,202,113,398,392,388,10,8.85,1516
2229,S,Farmersville High,Farmersville Unified,Tulare,171,113,398,392,388,10,8.85,1516
2230,D,,Porterville Unified,Tulare,1458,484,441,454,440,126,26.03,1516
2231,S,Butterfield Charter High,Porterville Unified,Tulare,174,0,,,,,,1516
2232,S,Harmony Magnet Academy,Porterville Unified,Tulare,93,73,490,507,463,34,46.58,1516
2233,S,Granite Hills High,Porterville Unified,Tulare,253,109,421,415,417,12,11.01,1516
2234,S,Prospect Education Center,Porterville Unified,Tulare,24,0,,,,,,1516
2235,S,Monache High,Porterville Unified,Tulare,336,120,460,475,465,42,35,1516
2236,S,Porterville High,Porterville Unified,Tulare,412,159,427,448,435,36,22.64,1516
2237,S,Strathmore High,Porterville Unified,Tulare,65,23,372,395,382,2,8.7,1516
2238,D,,Dinuba Unified,Tulare,561,153,426,430,414,23,15.03,1516
2239,S,Ronald Reagan Academy,Dinuba Unified,Tulare,63,0,,,,,,1516
2240,S,Dinuba High,Dinuba Unified,Tulare,464,153,426,430,414,23,15.03,1516
2241,D,,Woodlake Unified,Tulare,200,79,426,431,416,8,10.13,1516
2242,S,Woodlake High,Woodlake Unified,Tulare,174,79,426,431,416,8,10.13,1516
2243,D,,Exeter Unified,Tulare,277,97,483,470,472,35,36.08,1516
2244,S,Exeter Independent Study (Alternative),Exeter Unified,Tulare,16,0,,,,,,1516
2245,S,Exeter Union High,Exeter Unified,Tulare,228,97,483,470,472,35,36.08,1516
2246,C,,,Tuolumne,507,128,530,500,502,70,54.69,1516
2247,D,,Tuolumne County Superintendent of Schools,Tuolumne,17,0,,,,,,1516
2248,D,,Jamestown Elementary,Tuolumne,22,6,,,,,,1516
2249,S,California Virtual Academy @ Jamestown,Jamestown Elementary,Tuolumne,22,6,,,,,,1516
2250,D,,Sonora Union High,Tuolumne,232,40,551,539,516,26,65,1516
2251,S,Theodore Bird High,Sonora Union High,Tuolumne,28,0,,,,,,1516
2252,S,Sonora High,Sonora Union High,Tuolumne,179,40,551,539,516,26,65,1516
2253,D,,Summerville Union High,Tuolumne,215,72,524,487,499,38,52.78,1516
2254,S,Gold Rush Charter,Summerville Union High,Tuolumne,43,1,,,,,,1516
2255,S,Connections Visual and Performing Arts Academy,Summerville Union High,Tuolumne,44,0,,,,,,1516
2256,S,Summerville High,Summerville Union High,Tuolumne,116,71,523,485,498,37,52.11,1516
2257,D,,Big Oak Flat-Groveland Unified,Tuolumne,21,10,,,,,,1516
2258,S,Tioga High,Big Oak Flat-Groveland Unified,Tuolumne,9,6,,,,,,1516
2259,S,Don Pedro High,Big Oak Flat-Groveland Unified,Tuolumne,11,4,,,,,,1516
2260,C,,,Ventura,11671,4138,518,527,508,2303,55.65,1516
2261,D,,Ventura County Office of Education,Ventura,717,5,,,,,,1516
2262,S,Vista Real Charter High,Ventura County Office of Education,Ventura,595,3,,,,,,1516
2263,S,River Oaks Academy,Ventura County Office of Education,Ventura,13,2,,,,,,1516
2264,D,,Fillmore Unified,Ventura,241,68,460,486,443,20,29.41,1516
2265,S,Fillmore Senior High,Fillmore Unified,Ventura,197,68,460,486,443,20,29.41,1516
2266,D,,Mesa Union Elementary,Ventura,21,4,,,,,,1516
2267,S,Golden Valley Charter,Mesa Union Elementary,Ventura,21,4,,,,,,1516
2268,D,,Mupu Elementary,Ventura,62,7,,,,,,1516
2269,S,Academy of Arts and Sciences: Thousand Oaks & Simi,Mupu Elementary,Ventura,53,5,,,,,,1516
2270,S,Academy of Arts and Sciences: Oxnard & Ventura,Mupu Elementary,Ventura,9,2,,,,,,1516
2271,D,,Ojai Unified,Ventura,236,77,506,501,504,43,55.84,1516
2272,S,Nordhoff High,Ojai Unified,Ventura,193,77,506,501,504,43,55.84,1516
2273,D,,Oxnard Union High,Ventura,4108,1227,471,483,460,440,35.86,1516
